name,lattice_constant,band_gap,isMetal,magnetic_moment
Mo-Sc-N-CN-H,3.166,0.0,True,0.1094
Mo-Sc-N-CN-NCO,3.211,0.0,True,0.1205
Mo-Sc-N-CN-NCS,3.263,0.0,True,0.1247
Mo-Sc-N-CN-NO,3.173,0.0,True,1.8796
Mo-Sc-N-CN-O,3.142,0.0,True,-0.0446
Mo-Sc-N-CN-OCl,3.125,0.0,True,0.7124
Mo-Sc-N-CN-OCN,3.209,0.0,True,0.1117
Mo-Sc-N-CN-OH,3.182,0.0,True,0.0437
Mo-Sc-N-CN-PO,3.165,0.0,True,0.2270
Mo-Sc-N-CN-SCN,3.395,0.0,True,1.7270
Mo-Sc-N-F-Br,3.403,0.0,True,1.6644
Mo-Sc-N-F-Cl,3.373,0.0,True,1.6804
Mo-Sc-N-F-H,3.265,0.0,True,0.2577
Mo-Sc-N-F-OCN,3.304,0.0,True,0.6795
Mo-Sc-N-F-OH,3.328,0.0,True,1.7351
Mo-Sc-N-H-OCN,3.168,0.0,True,-0.0000
Mo-Sc-N-H-OH,3.132,0.0,True,-0.0814
Mo-Sc-N-NCO-Br,3.384,0.0,True,1.6996
Mo-Sc-N-NCO-Cl,3.250,0.0,True,-0.0100
Mo-Sc-N-NCO-F,3.256,0.0,True,0.0695
Mo-Sc-N-NCO-H,3.173,0.0,True,-0.0000
Mo-Sc-N-NCO-NCS,3.279,0.0,True,0.4512
Mo-Sc-N-NCO-O,3.281,0.124,False,3.0000
Mo-Sc-N-NCO-OCN,3.213,0.0,True,-0.0001
Mo-Sc-N-NCO-OH,3.184,0.0,True,0.0115
Mo-Sc-N-NCO-PO,3.168,0.0,True,0.0000
Mo-Sc-N-NCO-SCN,3.414,0.0,True,1.6592
Mo-Sc-N-NCS-Br,3.400,0.0,True,1.5947
Mo-Sc-N-NCS-Cl,3.301,0.0,True,0.4364
Mo-Sc-N-NCS-F,3.282,0.0,True,-0.0000
Mo-Sc-N-NCS-H,3.206,0.0,True,0.0000
Mo-Sc-N-NCS-O,3.301,0.122,False,3.0000
Mo-Sc-N-NCS-OCN,3.245,0.0,True,-0.0000
Mo-Sc-N-NCS-OH,3.214,0.0,True,0.0385
Mo-Sc-N-NCS-PO,3.202,0.0,True,0.0000
Mo-Sc-N-NCS-SCN,3.433,0.0,True,1.6557
Mo-Sc-N-NO-Br,3.404,0.0,True,2.0000
Mo-Sc-N-NO-Cl,3.364,0.0,True,2.0127
Mo-Sc-N-NO-F,3.231,0.0,True,0.0623
Mo-Sc-N-NO-H,3.135,0.0,True,0.0449
Mo-Sc-N-NO-NCO,3.184,0.0,True,-0.0031
Mo-Sc-N-NO-NCS,3.221,0.020,False,-0.0001
Mo-Sc-N-NO-O,3.120,0.0,True,0.3237
Mo-Sc-N-NO-OCl,3.104,0.0,True,0.8081
Mo-Sc-N-NO-OCN,3.181,0.0,True,-0.0016
Mo-Sc-N-NO-OH,3.152,0.0,True,0.1143
Mo-Sc-N-NO-PO,3.125,0.0,True,0.3804
Mo-Sc-N-NO-SCN,3.423,0.0,True,2.0000
Mo-Sc-N-O-Br,3.255,0.0,True,0.4132
Mo-Sc-N-O-Cl,3.209,0.0,True,0.0000
Mo-Sc-N-OCl-Br,3.231,0.0,True,1.1972
Mo-Sc-N-OCl-Cl,3.191,0.0,True,0.6707
Mo-Sc-N-OCl-F,3.215,0.0,True,0.1964
Mo-Sc-N-OCl-H,3.115,0.0,True,0.5521
Mo-Sc-N-OCl-NCO,3.168,0.0,True,0.6251
Mo-Sc-N-OCl-NCS,3.214,0.0,True,1.0471
Mo-Sc-N-OCl-O,3.186,0.0,True,1.7159
Mo-Sc-N-OCl-OCN,3.161,0.0,True,0.5918
Mo-Sc-N-OCl-OH,3.134,0.0,True,0.0519
Mo-Sc-N-OCl-PO,3.114,0.0,True,0.4038
Mo-Sc-N-OCl-SCN,3.256,0.0,True,1.2813
Mo-Sc-N-O-F,3.234,0.0,True,0.1328
Mo-Sc-N-O-H,3.134,0.0,True,0.0002
Mo-Sc-N-OH-OCN,3.202,0.0,True,0.0001
Mo-Sc-N-O-OCN,3.178,0.0,True,0.0000
Mo-Sc-N-O-OH,3.147,0.0,True,0.0622
Mo-Sc-N-PO-Br,3.315,0.378,False,0.0000
Mo-Sc-N-PO-Cl,3.270,0.287,False,-0.0000
Mo-Sc-N-PO-F,3.262,0.25,False,0.0000
Mo-Sc-N-PO-H,3.191,0.134,False,0.0000
Mo-Sc-N-PO-O,3.154,0.0,True,0.0000
Mo-Sc-N-PO-OCN,3.234,0.258,False,0.0000
Mo-Sc-N-PO-OH,3.206,0.0,True,-0.0000
Mo-Sc-N-SCN-Br,3.408,0.0,True,-0.0003
Mo-Sc-N-SCN-Cl,3.363,0.0,True,0.0000
Mo-Sc-N-SCN-F,3.334,0.0,True,0.0000
Mo-Sc-N-SCN-H,3.281,0.0,True,-0.0000
Mo-Sc-N-SCN-O,3.229,0.0,True,0.3431
Mo-Sc-N-SCN-OCN,3.320,0.0,True,0.0000
Mo-Sc-N-SCN-OH,3.289,0.0,True,0.0001
Mo-Sc-N-SCN-PO,3.291,0.0,True,0.0002
Mo-Ta-C-Br-H,3.282,0.0,True,-0.0997
Mo-Ta-C-Br-OCN,3.402,0.0,True,0.5634
Mo-Ta-C-Br-OH,3.318,0.0,True,0.0828
Mo-Ta-C-Cl-Br,3.430,0.0,True,0.6358
Mo-Ta-C-Cl-H,3.257,0.0,True,0.1946
Mo-Ta-C-Cl-OCN,3.336,0.0,True,-0.0499
Mo-Ta-C-Cl-OH,3.289,0.0,True,0.1725
Mo-Ta-C-CN-Br,3.400,0.0,True,0.9142
Mo-Ta-C-CN-Cl,3.321,0.0,True,0.0000
Mo-Ta-C-CN-F,3.314,0.0,True,-0.0539
Mo-Ta-C-CN-H,3.180,0.0,True,-0.0390
Mo-Ta-C-CN-NCO,3.281,0.0,True,-0.0002
Mo-Ta-C-CN-NCS,3.273,0.0,True,-0.0005
Mo-Ta-C-CN-NO,3.187,0.0,True,1.0006
Mo-Ta-C-CN-O,3.267,0.307,False,2.0000
Mo-Ta-C-CN-OCl,3.149,0.0,True,0.6191
Mo-Ta-C-CN-OCN,3.294,0.0,True,-0.0000
Mo-Ta-C-CN-PO,3.204,0.0,True,-0.0000
Mo-Ta-C-CN-SCN,3.370,0.0,True,0.0000
Mo-Ta-C-F-Br,3.423,0.0,True,0.6957
Mo-Ta-C-F-Cl,3.384,0.0,True,0.8342
Mo-Ta-C-F-H,3.278,0.0,True,-0.1093
Mo-Ta-C-F-OCN,3.367,0.0,True,0.7393
Mo-Ta-C-F-OH,3.325,0.0,True,1.0722
Mo-Ta-C-H-OCN,3.261,0.0,True,0.0624
Mo-Ta-C-H-OH,3.125,0.0,True,1.1098
Mo-Ta-C-NCO-Br,3.405,0.0,True,0.8369
Mo-Ta-C-NCO-Cl,3.365,0.0,True,0.7511
Mo-Ta-C-NCO-F,3.330,0.0,True,-0.0429
Mo-Ta-C-NCO-H,3.223,0.0,True,0.0000
Mo-Ta-C-NCO-NCS,3.281,0.0,True,0.0000
Mo-Ta-C-NCO-O,3.165,0.0,True,0.0000
Mo-Ta-C-NCO-OCN,3.306,0.0,True,0.0000
Mo-Ta-C-NCO-OH,3.265,0.0,True,0.1844
Mo-Ta-C-NCO-PO,3.205,0.0,True,0.2827
Mo-Ta-C-NCO-SCN,3.452,0.0,True,0.7166
Mo-Ta-C-NCS-Br,3.419,0.0,True,0.6564
Mo-Ta-C-NCS-Cl,3.387,0.0,True,0.7680
Mo-Ta-C-NCS-F,3.337,0.0,True,0.7545
Mo-Ta-C-NCS-H,3.255,0.0,True,-0.1722
Mo-Ta-C-NCS-O,3.184,0.0,True,-0.0000
Mo-Ta-C-NCS-OCN,3.333,0.0,True,0.0007
Mo-Ta-C-NCS-OH,3.288,0.0,True,0.0811
Mo-Ta-C-NCS-PO,3.236,0.0,True,0.0000
Mo-Ta-C-NCS-SCN,3.468,0.0,True,0.6647
Mo-Ta-C-NO-Br,3.250,0.0,True,0.5687
Mo-Ta-C-NO-Cl,3.213,0.0,True,0.4500
Mo-Ta-C-NO-F,3.246,0.0,True,0.6518
Mo-Ta-C-NO-H,3.114,0.0,True,0.0595
Mo-Ta-C-NO-NCO,3.186,0.0,True,0.4687
Mo-Ta-C-NO-NCS,3.208,0.0,True,0.3809
Mo-Ta-C-NO-O,3.141,0.162,False,0.0000
Mo-Ta-C-NO-OCl,3.128,0.0,True,0.5952
Mo-Ta-C-NO-OCN,3.191,0.0,True,0.5536
Mo-Ta-C-NO-OH,3.163,0.0,True,0.4771
Mo-Ta-C-NO-PO,3.156,0.0,True,0.1767
Mo-Ta-C-NO-SCN,3.242,0.0,True,0.3182
Mo-Ta-C-O-Br,3.241,0.0,True,0.0000
Mo-Ta-C-O-Cl,3.208,0.0,True,-0.0000
Mo-Ta-C-OCl-Br,3.213,0.0,True,0.7814
Mo-Ta-C-OCl-Cl,3.182,0.0,True,0.6279
Mo-Ta-C-OCl-F,3.218,0.0,True,0.6259
Mo-Ta-C-OCl-H,3.120,0.0,True,0.5412
Mo-Ta-C-OCl-NCO,3.166,0.0,True,0.6198
Mo-Ta-C-OCl-NCS,3.201,0.0,True,-0.7369
Mo-Ta-C-OCl-O,3.114,0.0,True,0.4814
Mo-Ta-C-OCl-OCN,3.171,0.0,True,0.6244
Mo-Ta-C-OCl-OH,3.114,0.0,True,1.4779
Mo-Ta-C-OCl-PO,3.142,0.0,True,-0.1008
Mo-Ta-C-OCl-SCN,3.241,0.0,True,0.9340
Mo-Ta-C-O-F,3.235,0.0,True,0.0000
Mo-Ta-C-O-H,3.139,0.0,True,-0.0000
Mo-Ta-C-OH-OCN,3.301,0.0,True,-0.0759
Mo-Ta-C-O-OCN,3.185,0.0,True,0.0000
Mo-Ta-C-O-OH,3.130,0.0,True,1.0660
Mo-Ta-C-PO-Br,3.292,0.0,True,0.0071
Mo-Ta-C-PO-Cl,3.254,0.0,True,0.0000
Mo-Ta-C-PO-F,3.281,0.0,True,0.0006
Mo-Ta-C-PO-H,3.148,0.0,True,-0.0007
Mo-Ta-C-PO-O,3.180,0.151,False,-0.0000
Mo-Ta-C-PO-OCN,3.230,0.0,True,0.0001
Mo-Ta-C-PO-OH,3.205,0.0,True,0.0000
Mo-Ta-C-SCN-Br,3.522,0.0,True,-0.0009
Mo-Ta-C-SCN-Cl,3.480,0.0,True,0.2505
Mo-Ta-C-SCN-F,3.441,0.0,True,0.1216
Mo-Ta-C-SCN-H,3.320,0.0,True,0.0000
Mo-Ta-C-SCN-O,3.225,0.0,True,0.0000
Mo-Ta-C-SCN-OCN,3.460,0.0,True,0.2094
Mo-Ta-C-SCN-OH,3.410,0.0,True,0.4508
Mo-Ta-C-SCN-PO,3.295,0.0,True,-0.0001
Mo-Ta-N-Br-H,3.359,0.0,True,0.0084
Mo-Ta-N-Br-OCN,3.421,0.190,False,0.0000
Mo-Ta-N-Br-OH,3.392,0.234,False,-0.0000
Mo-Ta-N-Cl-Br,3.444,0.490,False,0.0000
Mo-Ta-N-Cl-H,3.334,0.0,True,0.0000
Mo-Ta-N-Cl-OCN,3.398,0.146,False,-0.0000
Mo-Ta-N-Cl-OH,3.370,0.211,False,-0.0000
Mo-Ta-N-CN-Br,3.408,0.404,False,-0.0000
Mo-Ta-N-CN-Cl,3.378,0.382,False,-0.0000
Mo-Ta-N-CN-F,3.357,0.150,False,0.0000
Mo-Ta-N-CN-H,3.298,0.0,True,0.0001
Mo-Ta-N-CN-NCO,3.340,0.242,False,-0.0000
Mo-Ta-N-CN-NCS,3.331,0.0,True,0.0000
Mo-Ta-N-CN-NO,3.204,0.0,True,0.6310
Mo-Ta-N-CN-O,3.206,0.0,True,0.0000
Mo-Ta-N-CN-OCl,3.188,0.0,True,0.6860
Mo-Ta-N-CN-OCN,3.358,0.183,False,-0.0000
Mo-Ta-N-CN-OH,3.336,0.205,False,0.0000
Mo-Ta-N-CN-PO,3.221,0.0,True,-0.0005
Mo-Ta-N-CN-SCN,3.446,0.447,False,0.0000
Mo-Ta-N-F-Br,3.428,0.376,False,0.0000
Mo-Ta-N-F-Cl,3.403,0.303,False,-0.0000
Mo-Ta-N-F-H,3.327,0.016,False,-0.0000
Mo-Ta-N-F-OCN,3.381,0.017,False,0.0000
Mo-Ta-N-F-OH,3.363,0.206,False,-0.0000
Mo-Ta-N-H-OCN,3.336,0.279,False,-0.0000
Mo-Ta-N-H-OH,3.310,0.157,False,-0.0000
Mo-Ta-N-NCO-Br,3.418,0.514,False,-0.0000
Mo-Ta-N-NCO-Cl,3.388,0.482,False,0.0000
Mo-Ta-N-NCO-F,3.367,0.0,True,-0.0000
Mo-Ta-N-NCO-H,3.307,0.0,True,0.0000
Mo-Ta-N-NCO-NCS,3.348,0.077,False,-0.0000
Mo-Ta-N-NCO-O,3.219,0.0,True,-0.0556
Mo-Ta-N-NCO-OCN,3.370,0.052,False,-0.0000
Mo-Ta-N-NCO-OH,3.346,0.117,False,0.0000
Mo-Ta-N-NCO-PO,3.248,0.0,True,0.5344
Mo-Ta-N-NCO-SCN,3.410,0.350,False,0.0000
Mo-Ta-N-NCS-Br,3.433,0.554,False,0.0000
Mo-Ta-N-NCS-Cl,3.403,0.533,False,0.0000
Mo-Ta-N-NCS-F,3.379,0.0,True,0.0000
Mo-Ta-N-NCS-H,3.326,0.115,False,0.0000
Mo-Ta-N-NCS-O,3.238,0.0,True,-0.0003
Mo-Ta-N-NCS-OCN,3.384,0.005,False,0.0000
Mo-Ta-N-NCS-OH,3.363,0.076,False,0.0000
Mo-Ta-N-NCS-PO,3.338,0.0,True,1.1290
Mo-Ta-N-NCS-SCN,3.476,0.369,False,0.0000
Mo-Ta-N-NO-Br,3.419,0.0,True,0.3424
Mo-Ta-N-NO-Cl,3.386,0.0,True,0.4660
Mo-Ta-N-NO-F,3.384,0.0,True,0.2446
Mo-Ta-N-NO-H,3.143,0.0,True,0.1159
Mo-Ta-N-NO-NCO,3.250,0.0,True,0.5318
Mo-Ta-N-NO-NCS,3.378,0.0,True,0.5447
Mo-Ta-N-NO-O,3.163,0.0,True,0.4289
Mo-Ta-N-NO-OCl,3.146,0.0,True,1.0783
Mo-Ta-N-NO-OCN,3.364,0.0,True,0.4176
Mo-Ta-N-NO-OH,3.244,0.0,True,0.5387
Mo-Ta-N-NO-PO,3.179,0.0,True,-0.0003
Mo-Ta-N-NO-SCN,3.442,0.0,True,0.4727
Mo-Ta-N-O-Br,3.396,0.179,False,1.0000
Mo-Ta-N-O-Cl,3.349,0.212,False,1.0000
Mo-Ta-N-OCl-Br,3.513,0.0,True,1.4835
Mo-Ta-N-OCl-Cl,3.352,0.0,True,1.7870
Mo-Ta-N-OCl-F,3.276,0.0,True,1.9317
Mo-Ta-N-OCl-H,3.180,0.0,True,0.5356
Mo-Ta-N-OCl-NCO,3.228,0.0,True,0.9296
Mo-Ta-N-OCl-NCS,3.251,0.0,True,0.9064
Mo-Ta-N-OCl-O,3.147,0.0,True,0.6175
Mo-Ta-N-OCl-OCN,3.296,0.0,True,2.0000
Mo-Ta-N-OCl-OH,3.149,0.0,True,1.6178
Mo-Ta-N-OCl-PO,3.229,0.0,True,2.0151
Mo-Ta-N-OCl-SCN,3.535,0.0,True,1.1485
Mo-Ta-N-O-F,3.336,0.0,True,1.0000
Mo-Ta-N-O-H,3.100,0.015,False,1.0000
Mo-Ta-N-OH-OCN,3.376,0.0,True,-0.0000
Mo-Ta-N-O-OCN,3.124,0.0,True,0.9182
Mo-Ta-N-O-OH,3.240,0.0,True,-0.2047
Mo-Ta-N-PO-Br,3.362,0.0,True,-0.0003
Mo-Ta-N-PO-Cl,3.321,0.0,True,0.1449
Mo-Ta-N-PO-F,3.341,0.0,True,0.0001
Mo-Ta-N-PO-H,3.173,0.0,True,0.0561
Mo-Ta-N-PO-O,3.197,0.0,True,0.0000
Mo-Ta-N-PO-OCN,3.315,0.0,True,0.0002
Mo-Ta-N-PO-OH,3.272,0.0,True,0.1926
Mo-Ta-N-SCN-Br,3.513,0.721,False,0.0000
Mo-Ta-N-SCN-Cl,3.491,0.743,False,0.0000
Mo-Ta-N-SCN-F,3.464,0.461,False,0.0000
Mo-Ta-N-SCN-H,3.437,0.814,False,0.0000
Mo-Ta-N-SCN-O,3.312,0.0,True,0.0000
Mo-Ta-N-SCN-OCN,3.472,0.498,False,0.0000
Mo-Ta-N-SCN-OH,3.456,0.0,True,0.0004
Mo-Ta-N-SCN-PO,3.377,0.0,True,-0.0446
Mo-Ti-C-Br-H,3.191,0.0,True,0.0000
Mo-Ti-C-Br-OCN,3.281,0.0,True,-0.0000
Mo-Ti-C-Br-OH,3.206,0.0,True,-0.0000
Mo-Ti-C-Cl-Br,3.347,0.0,True,0.0588
Mo-Ti-C-Cl-H,3.155,0.0,True,-0.0000
Mo-Ti-C-Cl-OCN,3.200,0.0,True,-0.0000
Mo-Ti-C-Cl-OH,3.170,0.0,True,-0.0000
Mo-Ti-C-CN-Br,3.254,0.0,True,-0.0142
Mo-Ti-C-CN-Cl,3.212,0.0,True,0.0949
Mo-Ti-C-CN-F,3.219,0.0,True,0.0867
Mo-Ti-C-CN-H,3.132,0.0,True,0.0010
Mo-Ti-C-CN-NCO,3.182,0.0,True,0.0000
Mo-Ti-C-CN-NCS,3.215,0.0,True,-0.0008
Mo-Ti-C-CN-NO,3.125,0.0,True,1.5099
Mo-Ti-C-CN-O,3.087,0.0,True,0.0444
Mo-Ti-C-CN-OCl,3.072,0.0,True,0.3921
Mo-Ti-C-CN-OCN,3.182,0.0,True,-0.0000
Mo-Ti-C-CN-OH,3.150,0.0,True,0.0000
Mo-Ti-C-CN-PO,3.124,0.0,True,-0.0000
Mo-Ti-C-CN-SCN,3.275,0.0,True,0.0508
Mo-Ti-C-F-Br,3.336,0.0,True,0.0566
Mo-Ti-C-F-Cl,3.308,0.0,True,0.0638
Mo-Ti-C-F-H,3.245,0.0,True,0.0000
Mo-Ti-C-F-OCN,3.277,0.0,True,0.0522
Mo-Ti-C-F-OH,3.250,0.0,True,0.0192
Mo-Ti-C-H-OCN,3.134,0.0,True,0.0000
Mo-Ti-C-H-OH,3.097,0.0,True,0.0000
Mo-Ti-C-NCO-Br,3.308,0.0,True,0.0000
Mo-Ti-C-NCO-Cl,3.215,0.0,True,0.0000
Mo-Ti-C-NCO-F,3.219,0.0,True,0.0945
Mo-Ti-C-NCO-H,3.139,0.0,True,-0.0000
Mo-Ti-C-NCO-NCS,3.215,0.0,True,-0.0089
Mo-Ti-C-NCO-O,3.097,0.0,True,0.0787
Mo-Ti-C-NCO-OCN,3.184,0.0,True,-0.0000
Mo-Ti-C-NCO-OH,3.154,0.0,True,0.0004
Mo-Ti-C-NCO-PO,3.145,0.0,True,0.1012
Mo-Ti-C-NCO-SCN,3.336,0.0,True,0.0668
Mo-Ti-C-NCS-Br,3.327,0.0,True,0.0000
Mo-Ti-C-NCS-Cl,3.281,0.0,True,-0.0000
Mo-Ti-C-NCS-F,3.267,0.0,True,-0.0000
Mo-Ti-C-NCS-H,3.166,0.0,True,0.0000
Mo-Ti-C-NCS-O,3.116,0.0,True,-0.0000
Mo-Ti-C-NCS-OCN,3.211,0.0,True,-0.0000
Mo-Ti-C-NCS-OH,3.183,0.0,True,0.0000
Mo-Ti-C-NCS-PO,3.178,0.0,True,-0.0000
Mo-Ti-C-NCS-SCN,3.358,0.0,True,0.0189
Mo-Ti-C-NO-Br,3.217,0.0,True,0.4413
Mo-Ti-C-NO-Cl,3.175,0.0,True,0.4855
Mo-Ti-C-NO-F,3.191,0.0,True,0.2338
Mo-Ti-C-NO-H,3.083,0.0,True,0.3366
Mo-Ti-C-NO-NCO,3.148,0.0,True,0.3475
Mo-Ti-C-NO-NCS,3.165,0.0,True,0.0562
Mo-Ti-C-NO-O,3.064,0.0,True,-0.0139
Mo-Ti-C-NO-OCN,3.150,0.0,True,0.5617
Mo-Ti-C-NO-OH,3.117,0.0,True,0.4844
Mo-Ti-C-NO-PO,3.097,0.0,True,0.0001
Mo-Ti-C-NO-SCN,3.231,0.0,True,0.2327
Mo-Ti-C-O-Br,3.190,0.0,True,0.0000
Mo-Ti-C-O-Cl,3.149,0.0,True,0.0000
Mo-Ti-C-OCl-Br,3.166,0.0,True,-0.2157
Mo-Ti-C-OCl-Cl,3.130,0.0,True,0.6310
Mo-Ti-C-OCl-F,3.163,0.0,True,0.6211
Mo-Ti-C-OCl-H,3.059,0.0,True,-0.1426
Mo-Ti-C-OCl-NCO,3.113,0.0,True,0.4482
Mo-Ti-C-OCl-NCS,3.150,0.0,True,0.6934
Mo-Ti-C-OCl-O,3.047,0.0,True,0.3733
Mo-Ti-C-OCl-OCN,3.116,0.0,True,0.6150
Mo-Ti-C-OCl-OH,3.084,0.0,True,-0.0001
Mo-Ti-C-OCl-SCN,3.339,0.0,True,-0.0000
Mo-Ti-C-O-F,3.176,0.0,True,-0.0000
Mo-Ti-C-O-H,3.073,0.0,True,-0.0001
Mo-Ti-C-OH-OCN,3.164,0.0,True,0.0000
Mo-Ti-C-O-OCN,3.129,0.0,True,0.0001
Mo-Ti-C-O-OH,3.097,0.0,True,0.0000
Mo-Ti-C-PO-Br,3.270,0.052,False,0.0000
Mo-Ti-C-PO-Cl,3.226,0.018,False,0.0000
Mo-Ti-C-PO-F,3.238,0.051,False,-0.0000
Mo-Ti-C-PO-H,3.126,0.0,True,0.0947
Mo-Ti-C-PO-O,3.097,0.0,True,0.0000
Mo-Ti-C-PO-OCN,3.191,0.004,False,-0.0000
Mo-Ti-C-PO-OH,3.161,0.0,True,-0.0001
Mo-Ti-C-SCN-Br,3.406,0.0,True,0.0683
Mo-Ti-C-SCN-Cl,3.362,0.0,True,0.0682
Mo-Ti-C-SCN-F,3.329,0.0,True,0.0000
Mo-Ti-C-SCN-H,3.215,0.0,True,-0.0000
Mo-Ti-C-SCN-O,3.153,0.0,True,0.0000
Mo-Ti-C-SCN-OCN,3.320,0.0,True,-0.0000
Mo-Ti-C-SCN-OH,3.231,0.0,True,0.0000
Mo-Ti-C-SCN-PO,3.228,0.0,True,0.0000
Mo-Ti-N-Br-H,3.268,0.0,True,0.0582
Mo-Ti-N-Br-OCN,3.326,0.0,True,0.6317
Mo-Ti-N-Br-OH,3.301,0.0,True,0.5958
Mo-Ti-N-Cl-Br,3.383,0.0,True,0.7183
Mo-Ti-N-Cl-H,3.206,0.0,True,0.0956
Mo-Ti-N-Cl-OCN,3.260,0.0,True,0.0011
Mo-Ti-N-Cl-OH,3.217,0.0,True,-0.0000
Mo-Ti-N-CN-Br,3.329,0.0,True,0.9451
Mo-Ti-N-CN-Cl,3.242,0.0,True,-0.0007
Mo-Ti-N-CN-F,3.244,0.0,True,0.0000
Mo-Ti-N-CN-H,3.162,0.0,True,0.0914
Mo-Ti-N-CN-NCO,3.208,0.0,True,-0.0363
Mo-Ti-N-CN-NCS,3.236,0.0,True,0.0000
Mo-Ti-N-CN-NO,3.115,0.0,True,1.0281
Mo-Ti-N-CN-O,3.085,0.0,True,-0.0000
Mo-Ti-N-CN-OCl,3.072,0.0,True,0.3832
Mo-Ti-N-CN-OCN,3.210,0.0,True,-0.0000
Mo-Ti-N-CN-OH,3.181,0.0,True,-0.0332
Mo-Ti-N-CN-PO,3.133,0.0,True,-0.0001
Mo-Ti-N-CN-SCN,3.362,0.0,True,0.8516
Mo-Ti-N-F-Br,3.385,0.0,True,0.4315
Mo-Ti-N-F-Cl,3.356,0.0,True,0.5701
Mo-Ti-N-F-H,3.281,0.0,True,0.8515
Mo-Ti-N-F-OCN,3.335,0.0,True,0.5780
Mo-Ti-N-F-OH,3.313,0.0,True,0.7019
Mo-Ti-N-H-OCN,3.176,0.0,True,-0.0000
Mo-Ti-N-H-OH,3.137,0.0,True,0.1043
Mo-Ti-N-NCO-Br,3.344,0.0,True,0.9953
Mo-Ti-N-NCO-Cl,3.266,0.0,True,0.9814
Mo-Ti-N-NCO-F,3.260,0.0,True,0.9243
Mo-Ti-N-NCO-H,3.182,0.0,True,-0.0374
Mo-Ti-N-NCO-NCS,3.253,0.0,True,0.8915
Mo-Ti-N-NCO-O,3.092,0.0,True,0.0000
Mo-Ti-N-NCO-OCN,3.231,0.0,True,-0.0000
Mo-Ti-N-NCO-OH,3.196,0.0,True,0.0595
Mo-Ti-N-NCO-PO,3.157,0.0,True,0.0000
Mo-Ti-N-NCO-SCN,3.396,0.0,True,0.4285
Mo-Ti-N-NCS-Br,3.365,0.0,True,0.7187
Mo-Ti-N-NCS-Cl,3.322,0.0,True,1.0000
Mo-Ti-N-NCS-F,3.277,0.0,True,0.9172
Mo-Ti-N-NCS-H,3.191,0.0,True,0.0001
Mo-Ti-N-NCS-O,3.378,0.826,False,-0.0000
Mo-Ti-N-NCS-OCN,3.287,0.0,True,0.9143
Mo-Ti-N-NCS-OH,3.210,0.0,True,-0.0001
Mo-Ti-N-NCS-PO,3.180,0.0,True,0.2040
Mo-Ti-N-NCS-SCN,3.411,0.0,True,0.1948
Mo-Ti-N-NO-Br,3.216,0.0,True,0.6712
Mo-Ti-N-NO-Cl,3.174,0.0,True,0.6029
Mo-Ti-N-NO-F,3.196,0.0,True,0.6997
Mo-Ti-N-NO-H,3.079,0.0,True,0.2819
Mo-Ti-N-NO-NCO,3.147,0.0,True,0.5382
Mo-Ti-N-NO-NCS,3.174,0.0,True,0.5426
Mo-Ti-N-NO-O,3.066,0.0,True,0.0001
Mo-Ti-N-NO-OCl,3.055,0.0,True,0.1367
Mo-Ti-N-NO-OCN,3.147,0.0,True,0.6023
Mo-Ti-N-NO-OH,3.116,0.0,True,0.0480
Mo-Ti-N-NO-PO,3.099,0.0,True,0.1157
Mo-Ti-N-NO-SCN,3.234,0.0,True,0.2713
Mo-Ti-N-O-Br,3.243,0.0,True,0.1627
Mo-Ti-N-O-Cl,3.171,0.0,True,-0.0000
Mo-Ti-N-OCl-Br,3.202,0.0,True,1.0123
Mo-Ti-N-OCl-Cl,3.155,0.0,True,0.1561
Mo-Ti-N-OCl-F,3.185,0.0,True,-0.0967
Mo-Ti-N-OCl-H,3.070,0.0,True,0.3891
Mo-Ti-N-OCl-NCO,3.136,0.0,True,0.1175
Mo-Ti-N-OCl-NCS,3.167,0.0,True,0.6172
Mo-Ti-N-OCl-O,3.046,0.0,True,0.2482
Mo-Ti-N-OCl-OCN,3.132,0.0,True,0.3985
Mo-Ti-N-OCl-OH,3.100,0.0,True,0.3864
Mo-Ti-N-OCl-PO,3.101,0.0,True,0.3904
Mo-Ti-N-OCl-SCN,3.260,0.0,True,0.9126
Mo-Ti-N-O-F,3.202,0.0,True,0.2998
Mo-Ti-N-O-H,3.085,0.0,True,-0.0000
Mo-Ti-N-OH-OCN,3.229,0.0,True,0.0703
Mo-Ti-N-O-OCN,3.148,0.0,True,-0.0000
Mo-Ti-N-O-OH,3.117,0.0,True,0.0000
Mo-Ti-N-PO-Br,3.257,0.0,True,-0.0000
Mo-Ti-N-PO-Cl,3.211,0.0,True,0.0087
Mo-Ti-N-PO-F,3.237,0.0,True,0.0913
Mo-Ti-N-PO-H,3.120,0.0,True,0.0000
Mo-Ti-N-PO-O,3.103,0.146,False,-0.0000
Mo-Ti-N-PO-OCN,3.181,0.0,True,0.0000
Mo-Ti-N-PO-OH,3.152,0.0,True,0.0000
Mo-Ti-N-SCN-Br,3.442,0.0,True,0.4318
Mo-Ti-N-SCN-Cl,3.369,0.0,True,-0.0000
Mo-Ti-N-SCN-F,3.347,0.0,True,-0.0000
Mo-Ti-N-SCN-H,3.282,0.0,True,-0.0000
Mo-Ti-N-SCN-O,3.461,0.827,False,-0.0000
Mo-Ti-N-SCN-OCN,3.333,0.0,True,-0.0000
Mo-Ti-N-SCN-OH,3.300,0.0,True,0.0001
